mesh_code_3rd	osm_road_length	diff_length	diff_percentage	wkt
54390784	4113.93248899685	-1295	-45.98	MULTIPOLYGON(((139.925000000011 36.066666669069,139.925000000011 36.0750000024026,139.937500000011 36.0750000024026,139.937500000011 36.066666669069,139.925000000011 36.066666669069)))
54390785	8028.28129732879	-3791	-89.48	MULTIPOLYGON(((139.937500000011 36.066666669069,139.937500000011 36.0750000024026,139.950000000011 36.0750000024026,139.950000000011 36.066666669069,139.937500000011 36.066666669069)))
54390786	8356.22891855992	-4135	-97.96	MULTIPOLYGON(((139.950000000011 36.066666669069,139.950000000011 36.0750000024026,139.962500000011 36.0750000024026,139.962500000011 36.066666669069,139.950000000011 36.066666669069)))
54390787	8347.59085759036	-5116	-158.35	MULTIPOLYGON(((139.962500000011 36.066666669069,139.962500000011 36.0750000024026,139.975000000011 36.0750000024026,139.975000000011 36.066666669069,139.962500000011 36.066666669069)))
54390788	10566.1755051942	-6222	-143.23	MULTIPOLYGON(((139.975000000011 36.066666669069,139.975000000011 36.0750000024026,139.987500000011 36.0750000024026,139.987500000011 36.066666669069,139.975000000011 36.066666669069)))
54390789	7962.80991502835	-2371	-42.42	MULTIPOLYGON(((139.987500000011 36.066666669069,139.987500000011 36.0750000024026,140.000000000011 36.0750000024026,140.000000000011 36.066666669069,139.987500000011 36.066666669069)))
54390790	7298.93255849686	-4141	-131.19	MULTIPOLYGON(((139.875000000011 36.0750000024026,139.875000000011 36.0833333357362,139.887500000011 36.0833333357362,139.887500000011 36.0750000024026,139.875000000011 36.0750000024026)))
54390791	9307.76967158663	-3595	-62.95	MULTIPOLYGON(((139.887500000011 36.0750000024026,139.887500000011 36.0833333357362,139.900000000011 36.0833333357362,139.900000000011 36.0750000024026,139.887500000011 36.0750000024026)))
54390792	6276.37452050182	-3083	-96.56	MULTIPOLYGON(((139.900000000011 36.0750000024026,139.900000000011 36.0833333357362,139.912500000011 36.0833333357362,139.912500000011 36.0750000024026,139.900000000011 36.0750000024026)))
54390793	9388.85868451003	-6473	-222.08	MULTIPOLYGON(((139.912500000011 36.0750000024026,139.912500000011 36.0833333357362,139.925000000011 36.0833333357362,139.925000000011 36.0750000024026,139.912500000011 36.0750000024026)))
54390794	4009.96995367385	-644	-19.16	MULTIPOLYGON(((139.925000000011 36.0750000024026,139.925000000011 36.0833333357362,139.937500000011 36.0833333357362,139.937500000011 36.0750000024026,139.925000000011 36.0750000024026)))
54390795	7184.35161738851	-1904	-36.06	MULTIPOLYGON(((139.937500000011 36.0750000024026,139.937500000011 36.0833333357362,139.950000000011 36.0833333357362,139.950000000011 36.0750000024026,139.937500000011 36.0750000024026)))
54390796	8273.84486549877	-2937	-55.05	MULTIPOLYGON(((139.950000000011 36.0750000024026,139.950000000011 36.0833333357362,139.962500000011 36.0833333357362,139.962500000011 36.0750000024026,139.950000000011 36.0750000024026)))
54390797	9452.62791701412	-6993	-284.40	MULTIPOLYGON(((139.962500000011 36.0750000024026,139.962500000011 36.0833333357362,139.975000000011 36.0833333357362,139.975000000011 36.0750000024026,139.962500000011 36.0750000024026)))
54390798	16566.4486345194	-12944	-357.38	MULTIPOLYGON(((139.975000000011 36.0750000024026,139.975000000011 36.0833333357362,139.987500000011 36.0833333357362,139.987500000011 36.0750000024026,139.975000000011 36.0750000024026)))
54390799	8719.84725826095	-4306	-97.59	MULTIPOLYGON(((139.987500000011 36.0750000024026,139.987500000011 36.0833333357362,140.000000000011 36.0833333357362,140.000000000011 36.0750000024026,139.987500000011 36.0750000024026)))
54391001	2168.66106025856	-7	-0.35	MULTIPOLYGON(((139.0125 36.0833333357372,139.0125 36.0916666690708,139.025 36.0916666690708,139.025 36.0833333357372,139.0125 36.0833333357372)))
54391002	3668.58853133891	-765	-26.37	MULTIPOLYGON(((139.025 36.0833333357372,139.025 36.0916666690708,139.0375 36.0916666690708,139.0375 36.0833333357372,139.025 36.0833333357372)))
54391003	2787.6367533082	-898	-47.57	MULTIPOLYGON(((139.0375 36.0833333357372,139.0375 36.0916666690708,139.05 36.0916666690708,139.05 36.0833333357372,139.0375 36.0833333357372)))
54391004	2646.49704596622	-1434	-118.35	MULTIPOLYGON(((139.05 36.0833333357372,139.05 36.0916666690708,139.0625 36.0916666690708,139.0625 36.0833333357372,139.05 36.0833333357372)))
54391005	2880.59100616523	-417	-16.95	MULTIPOLYGON(((139.0625 36.0833333357372,139.0625 36.0916666690708,139.075 36.0916666690708,139.075 36.0833333357372,139.0625 36.0833333357372)))
54391006	2810.47760854409	-698	-33.07	MULTIPOLYGON(((139.075 36.0833333357372,139.075 36.0916666690708,139.0875 36.0916666690708,139.0875 36.0833333357372,139.075 36.0833333357372)))
54391007	1477.89811717986	-363	-32.66	MULTIPOLYGON(((139.0875 36.0833333357372,139.0875 36.0916666690708,139.1 36.0916666690708,139.1 36.0833333357372,139.0875 36.0833333357372)))
54391008	5874.29990958669	-3094	-111.30	MULTIPOLYGON(((139.1 36.0833333357372,139.1 36.0916666690708,139.1125 36.0916666690708,139.1125 36.0833333357372,139.1 36.0833333357372)))
54391009	6219.92331397181	-2063	-49.66	MULTIPOLYGON(((139.1125 36.0833333357372,139.1125 36.0916666690708,139.125 36.0916666690708,139.125 36.0833333357372,139.1125 36.0833333357372)))
54391010	2298.12761663871	-67	-3.00	MULTIPOLYGON(((139 36.0916666690708,139 36.1000000024044,139.0125 36.1000000024044,139.0125 36.0916666690708,139 36.0916666690708)))
54391011	2244.14242049663	-129	-6.10	MULTIPOLYGON(((139.0125 36.0916666690708,139.0125 36.1000000024044,139.025 36.1000000024044,139.025 36.0916666690708,139.0125 36.0916666690708)))
54391012	1934.88921334197	220	10.21	MULTIPOLYGON(((139.025 36.0916666690708,139.025 36.1000000024044,139.0375 36.1000000024044,139.0375 36.0916666690708,139.025 36.0916666690708)))
54391013	1074.50174662658	0	0.04	MULTIPOLYGON(((139.0375 36.0916666690708,139.0375 36.1000000024044,139.05 36.1000000024044,139.05 36.0916666690708,139.0375 36.0916666690708)))
54391015	881.096849245461	-766	-666.17	MULTIPOLYGON(((139.0625 36.0916666690708,139.0625 36.1000000024044,139.075 36.1000000024044,139.075 36.0916666690708,139.0625 36.0916666690708)))
54391016	2265.91462104263	-471	-26.30	MULTIPOLYGON(((139.075 36.0916666690708,139.075 36.1000000024044,139.0875 36.1000000024044,139.0875 36.0916666690708,139.075 36.0916666690708)))
54391017	1750.07441631492	-12	-0.69	MULTIPOLYGON(((139.0875 36.0916666690708,139.0875 36.1000000024044,139.1 36.1000000024044,139.1 36.0916666690708,139.0875 36.0916666690708)))
54391018	9593.92367740745	-4550	-90.24	MULTIPOLYGON(((139.1 36.0916666690708,139.1 36.1000000024044,139.1125 36.1000000024044,139.1125 36.0916666690708,139.1 36.0916666690708)))
54391019	4487.88315803436	-734	-19.58	MULTIPOLYGON(((139.1125 36.0916666690708,139.1125 36.1000000024044,139.125 36.1000000024044,139.125 36.0916666690708,139.1125 36.0916666690708)))
54391020	1738.53125174347	12	0.71	MULTIPOLYGON(((139 36.1000000024044,139 36.108333335738,139.0125 36.108333335738,139.0125 36.1000000024044,139 36.1000000024044)))
54391021	4298.58275853583	-173	-4.20	MULTIPOLYGON(((139.0125 36.1000000024044,139.0125 36.108333335738,139.025 36.108333335738,139.025 36.1000000024044,139.0125 36.1000000024044)))
54391022	4119.21586887326	353	7.90	MULTIPOLYGON(((139.025 36.1000000024044,139.025 36.108333335738,139.0375 36.108333335738,139.0375 36.1000000024044,139.025 36.1000000024044)))
54391023	1761.55405581811	-23	-1.35	MULTIPOLYGON(((139.0375 36.1000000024044,139.0375 36.108333335738,139.05 36.108333335738,139.05 36.1000000024044,139.0375 36.1000000024044)))
54391025	1686.56757045793	-378	-28.94	MULTIPOLYGON(((139.0625 36.1000000024044,139.0625 36.108333335738,139.075 36.108333335738,139.075 36.1000000024044,139.0625 36.1000000024044)))
54391026	2603.75664133095	-339	-15.00	MULTIPOLYGON(((139.075 36.1000000024044,139.075 36.108333335738,139.0875 36.108333335738,139.0875 36.1000000024044,139.075 36.1000000024044)))
54391027	597.391597361022	-24	-4.25	MULTIPOLYGON(((139.0875 36.1000000024044,139.0875 36.108333335738,139.1 36.108333335738,139.1 36.1000000024044,139.0875 36.1000000024044)))
54391028	5744.65377934602	-1942	-51.09	MULTIPOLYGON(((139.1 36.1000000024044,139.1 36.108333335738,139.1125 36.108333335738,139.1125 36.1000000024044,139.1 36.1000000024044)))
54391029	4978.49676920812	-620	-14.23	MULTIPOLYGON(((139.1125 36.1000000024044,139.1125 36.108333335738,139.125 36.108333335738,139.125 36.1000000024044,139.1125 36.1000000024044)))
54391030	2447.35070242662	-45	-1.88	MULTIPOLYGON(((139 36.108333335738,139 36.1166666690716,139.0125 36.1166666690716,139.0125 36.108333335738,139 36.108333335738)))
54391031	3796.20022992905	-543	-16.69	MULTIPOLYGON(((139.0125 36.108333335738,139.0125 36.1166666690716,139.025 36.1166666690716,139.025 36.108333335738,139.0125 36.108333335738)))
54391032	3997.68384403	-869	-27.80	MULTIPOLYGON(((139.025 36.108333335738,139.025 36.1166666690716,139.0375 36.1166666690716,139.0375 36.108333335738,139.025 36.108333335738)))
54391033	2610.32071400834	-272	-11.64	MULTIPOLYGON(((139.0375 36.108333335738,139.0375 36.1166666690716,139.05 36.1166666690716,139.05 36.108333335738,139.0375 36.108333335738)))
54391034	2246.9083448283	-1	-0.08	MULTIPOLYGON(((139.05 36.108333335738,139.05 36.1166666690716,139.0625 36.1166666690716,139.0625 36.108333335738,139.05 36.108333335738)))
54391035	3788.13633004303	-752	-24.77	MULTIPOLYGON(((139.0625 36.108333335738,139.0625 36.1166666690716,139.075 36.1166666690716,139.075 36.108333335738,139.0625 36.108333335738)))
54391036	3962.44681637035	-295	-8.05	MULTIPOLYGON(((139.075 36.108333335738,139.075 36.1166666690716,139.0875 36.1166666690716,139.0875 36.108333335738,139.075 36.108333335738)))
54391037	1667.88753040874	-114	-7.39	MULTIPOLYGON(((139.0875 36.108333335738,139.0875 36.1166666690716,139.1 36.1166666690716,139.1 36.108333335738,139.0875 36.108333335738)))
54391038	8688.34254955865	-4535	-109.20	MULTIPOLYGON(((139.1 36.108333335738,139.1 36.1166666690716,139.1125 36.1166666690716,139.1125 36.108333335738,139.1 36.108333335738)))
54391039	7642.10407638934	-3063	-66.89	MULTIPOLYGON(((139.1125 36.108333335738,139.1125 36.1166666690716,139.125 36.1166666690716,139.125 36.108333335738,139.1125 36.108333335738)))
54391040	3140.35195988268	-972	-44.85	MULTIPOLYGON(((139 36.1166666690716,139 36.1250000024053,139.0125 36.1250000024053,139.0125 36.1166666690716,139 36.1166666690716)))
54391041	4361.47158488567	-325	-8.06	MULTIPOLYGON(((139.0125 36.1166666690716,139.0125 36.1250000024053,139.025 36.1250000024053,139.025 36.1166666690716,139.0125 36.1166666690716)))
54391042	6704.04067782699	-1663	-32.99	MULTIPOLYGON(((139.025 36.1166666690716,139.025 36.1250000024053,139.0375 36.1250000024053,139.0375 36.1166666690716,139.025 36.1166666690716)))
54391043	2288.64053595507	153	6.28	MULTIPOLYGON(((139.0375 36.1166666690716,139.0375 36.1250000024053,139.05 36.1250000024053,139.05 36.1166666690716,139.0375 36.1166666690716)))
54391044	4010.58309604679	635	13.67	MULTIPOLYGON(((139.05 36.1166666690716,139.05 36.1250000024053,139.0625 36.1250000024053,139.0625 36.1166666690716,139.05 36.1166666690716)))
54391045	1916.7318190653	5	0.27	MULTIPOLYGON(((139.0625 36.1166666690716,139.0625 36.1250000024053,139.075 36.1250000024053,139.075 36.1166666690716,139.0625 36.1166666690716)))
54391046	2513.39474789308	-348	-16.09	MULTIPOLYGON(((139.075 36.1166666690716,139.075 36.1250000024053,139.0875 36.1250000024053,139.0875 36.1166666690716,139.075 36.1166666690716)))
54391047	864.553661218947	-112	-14.96	MULTIPOLYGON(((139.0875 36.1166666690716,139.0875 36.1250000024053,139.1 36.1250000024053,139.1 36.1166666690716,139.0875 36.1166666690716)))
54391048	10275.723188697	-3064	-42.50	MULTIPOLYGON(((139.1 36.1166666690716,139.1 36.1250000024053,139.1125 36.1250000024053,139.1125 36.1166666690716,139.1 36.1166666690716)))
54391049	2440.39988885761	-176	-7.79	MULTIPOLYGON(((139.1125 36.1166666690716,139.1125 36.1250000024053,139.125 36.1250000024053,139.125 36.1166666690716,139.1125 36.1166666690716)))
54391050	2757.42797690715	-1161	-72.77	MULTIPOLYGON(((139 36.1250000024053,139 36.1333333357389,139.0125 36.1333333357389,139.0125 36.1250000024053,139 36.1250000024053)))
54391051	5582.22564323329	-302	-5.72	MULTIPOLYGON(((139.0125 36.1250000024053,139.0125 36.1333333357389,139.025 36.1333333357389,139.025 36.1250000024053,139.0125 36.1250000024053)))
54391052	7156.09311714542	-527	-7.95	MULTIPOLYGON(((139.025 36.1250000024053,139.025 36.1333333357389,139.0375 36.1333333357389,139.0375 36.1250000024053,139.025 36.1250000024053)))
54391053	6096.15355635768	-398	-6.98	MULTIPOLYGON(((139.0375 36.1250000024053,139.0375 36.1333333357389,139.05 36.1333333357389,139.05 36.1250000024053,139.0375 36.1250000024053)))
54391054	3217.18582009794	-474	-17.28	MULTIPOLYGON(((139.05 36.1250000024053,139.05 36.1333333357389,139.0625 36.1333333357389,139.0625 36.1250000024053,139.05 36.1250000024053)))
54391055	728.240738513361	6	0.91	MULTIPOLYGON(((139.0625 36.1250000024053,139.0625 36.1333333357389,139.075 36.1333333357389,139.075 36.1250000024053,139.0625 36.1250000024053)))
54391056	2502.04781354953	-111	-4.64	MULTIPOLYGON(((139.075 36.1250000024053,139.075 36.1333333357389,139.0875 36.1333333357389,139.0875 36.1250000024053,139.075 36.1250000024053)))
54391057	1999.62162836092	-252	-14.46	MULTIPOLYGON(((139.0875 36.1250000024053,139.0875 36.1333333357389,139.1 36.1333333357389,139.1 36.1250000024053,139.0875 36.1250000024053)))
54391058	5241.07600115723	-1933	-58.43	MULTIPOLYGON(((139.1 36.1250000024053,139.1 36.1333333357389,139.1125 36.1333333357389,139.1125 36.1250000024053,139.1 36.1250000024053)))
54391059	5279.93966082846	-2123	-67.29	MULTIPOLYGON(((139.1125 36.1250000024053,139.1125 36.1333333357389,139.125 36.1333333357389,139.125 36.1250000024053,139.1125 36.1250000024053)))
54391060	5161.1349976413	-806	-18.51	MULTIPOLYGON(((139 36.1333333357389,139 36.1416666690725,139.0125 36.1416666690725,139.0125 36.1333333357389,139 36.1333333357389)))
54391061	3964.44565032941	-268	-7.26	MULTIPOLYGON(((139.0125 36.1333333357389,139.0125 36.1416666690725,139.025 36.1416666690725,139.025 36.1333333357389,139.0125 36.1333333357389)))
54391062	4543.17018732725	-1614	-55.10	MULTIPOLYGON(((139.025 36.1333333357389,139.025 36.1416666690725,139.0375 36.1416666690725,139.0375 36.1333333357389,139.025 36.1333333357389)))
54391063	4570.37556881492	-283	-6.61	MULTIPOLYGON(((139.0375 36.1333333357389,139.0375 36.1416666690725,139.05 36.1416666690725,139.05 36.1333333357389,139.0375 36.1333333357389)))
54391064	3696.9358246599	-1346	-57.31	MULTIPOLYGON(((139.05 36.1333333357389,139.05 36.1416666690725,139.0625 36.1416666690725,139.0625 36.1333333357389,139.05 36.1333333357389)))
54391065	2183.97402982534	-1057	-93.95	MULTIPOLYGON(((139.0625 36.1333333357389,139.0625 36.1416666690725,139.075 36.1416666690725,139.075 36.1333333357389,139.0625 36.1333333357389)))
54391066	3642.97943968444	-98	-2.79	MULTIPOLYGON(((139.075 36.1333333357389,139.075 36.1416666690725,139.0875 36.1416666690725,139.0875 36.1333333357389,139.075 36.1333333357389)))
54391067	2425.490277484	-98	-4.23	MULTIPOLYGON(((139.0875 36.1333333357389,139.0875 36.1416666690725,139.1 36.1416666690725,139.1 36.1333333357389,139.0875 36.1333333357389)))
54391068	5103.88138116009	-1656	-48.06	MULTIPOLYGON(((139.1 36.1333333357389,139.1 36.1416666690725,139.1125 36.1416666690725,139.1125 36.1333333357389,139.1 36.1333333357389)))
54391069	3873.34919933155	-1372	-54.87	MULTIPOLYGON(((139.1125 36.1333333357389,139.1125 36.1416666690725,139.125 36.1416666690725,139.125 36.1333333357389,139.1125 36.1333333357389)))
54391070	1768.43339036359	-0	-0.02	MULTIPOLYGON(((139 36.1416666690725,139 36.1500000024061,139.0125 36.1500000024061,139.0125 36.1416666690725,139 36.1416666690725)))
54391071	3313.51307750393	-235	-7.65	MULTIPOLYGON(((139.0125 36.1416666690725,139.0125 36.1500000024061,139.025 36.1500000024061,139.025 36.1416666690725,139.0125 36.1416666690725)))
